color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Color,Jon Hess,0.020961775585696646,0.1901140684410646,0.0012608695652173915,0.006391304347826084,Ian Gomez,0.002626923076923072,0.0015776844587295918,Action,Burt Young,Excessive Force ,0.00045822978911286283,0.003750201668000143,Thomas Ian Griffith,0.02325581395348838,exercise bicycle|face in food|police|police brutality|policeman,0.0038610038610038533,English,USA,R,0.001199912904632408,0.7415730337078652,0.001131386861313869,0.04520917678812415,0.0005431472081218261,5.1
Color,Tom Shadyac,0.22688039457459927,0.22433460076045625,0.012739130434782607,0.30434782608695654,Morgan Freeman,0.33461538461538465,0.13187216082414954,Comedy|Family|Fantasy,Jimmy Bennett,Evan Almighty ,0.0685823217572635,0.35564686863099526,Steve Carell,0.0,ark|change|congressman|depiction of god|flood,0.05405405405405404,English,USA,PG,0.06999991890399294,0.8988764044943821,0.08029197080291971,0.07894736842105263,0.010152284263959394,5.4
Color,Dagur Kári,0.07274969173859433,0.2357414448669201,0.0012608695652173915,0.00278260869565217,Susan Blommaert,0.000449999999999999,2.6031363591985657e-05,Drama,Alice Olivia Clarke,The Good Heart ,0.002043537796499434,0.00098117655580688,Stephen Henderson,0.04651162790697676,bar|bartender|death|heart attack|mentor protege relationship,0.0019305019305019266,English,Iceland,R,0.0015199129325364092,0.9213483146067416,0.00046715328467153254,0.07894736842105263,0.0,6.9
Color,Thomas Carter,0.05918618988902588,0.2965779467680608,0.0021304347826086936,0.0043478260869565175,Matthew Daddario,0.00044615384615384265,0.039615484268207685,Drama|Family|Sport,Jessie T. Usher,When the Game Stands Tall ,0.007423561244976916,0.0017285828583846127,Ser'Darius Blain,0.0,coach|high school football,0.012655512655512652,English,USA,PG,0.005999913323192444,0.9775280898876405,0.0008029197080291969,0.04520917678812415,0.0,6.7
Color,Scott Kalvert,0.044389642416769376,0.22433460076045625,0.0003913043478260894,0.040608695652173905,James Franco,0.046153846153846156,0.00794794321622988,Action|Crime|Drama,Norman Reedus,Deuces Wild ,0.0036073662825213335,0.08877013799030017,Frankie Muniz,0.02325581395348838,1950s|drug overdose|gang|gang war|new york city,0.01866151866151866,English,USA,R,0.003999913148792429,0.8426966292134832,0.08029197080291971,0.07894736842105263,0.0020203045685279197,5.6
Color,Mira Nair,0.14303329223181258,0.3954372623574144,0.013043478260869563,0.003173913043478256,Roger Lloyd Pack,0.0030961538461538422,0.02120127346582558,Drama,Romola Garai,Vanity Fair ,0.010273774399393795,0.005327327742602486,Lillete Dubey,0.04651162790697676,aristocrat|english|painter|painting|singer,0.030673530673530666,English,USA,PG-13,0.00919991360223247,0.8651685393258428,0.003934306569343066,0.07894736842105263,0.0038934010152284204,6.2
Color,Tim Burton,0.18618988902589395,0.338403041825095,0.5652173913043479,0.016956521739130433,Vincent Schiavelli,0.003538461538461532,0.2141095579055402,Action,Michael Gough,Batman Returns ,0.12834073680724814,0.009545069917060944,Andrew Bryniarski,0.0,box office hit|dc comics|gotham|mayor|penguin,0.12977262977262974,English,USA,PG-13,0.03199991559039264,0.7303370786516855,0.00591970802919708,0.04520917678812415,0.0,7.0
Color,Irvin Kershner,0.27250308261405676,0.3422053231939163,0.03839130434782609,0.019173913043478256,Kenny Baker,0.0423076923076923,0.38153375408363976,Action|Adventure|Fantasy|Sci-Fi,Harrison Ford,Star Wars: Episode V - The Empire Strikes Back ,0.4997598470180756,0.04162756776867939,Anthony Daniels,0.0,duel|famous twist|rebel|rescue|snowy landscape,0.19197769197769196,English,USA,PG,0.007199913427832452,0.5955056179775282,0.0036788321167883203,0.07894736842105263,0.08629441624365483,8.8
Color,Rob Reiner,0.1381011097410604,0.1977186311787072,0.0,0.00269565217391304,Gretchen Palmer,0.0008730769230769174,0.12205489035890639,Comedy|Drama|Romance,Bruno Kirby,When Harry Met Sally... ,0.08887390625978883,0.001596881307269593,Harley Jane Kozak,0.0,friendship|love|male female friendship|new york|sex,0.05748605748605747,English,USA,R,0.006399913358072447,0.6966292134831461,0.0005328467153284683,0.04520917678812415,0.0,7.6
Color,Bart Freundlich,0.12083847102342786,0.2509505703422053,0.001652173913043481,0.013739130434782604,Garry Shandling,0.00286538461538461,0.002012309743614882,Comedy|Drama|Romance,Billy Crudup,Trust the Man ,0.0045817012377574184,0.005666459236723657,Dagmara Dominczyk,0.06976744186046513,actress|lesbianism|manhattan new york city|urination|watching pornography,0.012441012441012436,English,USA,R,0.003599913113912426,0.8764044943820226,0.004313868613138686,0.07894736842105263,0.0010913705583756386,5.7
Color,Ken Kwapis,0.15166461159062883,0.26615969581749044,0.0018260869565217344,0.007434782608695647,Tim Blake Nelson,0.0033653846153846104,0.026447932470090613,Biography|Drama|Romance,Ted Danson,Big Miracle ,0.00899574287819619,0.005603900999944022,Andrew Daly,0.06976744186046513,arctic circle|reporter|small town|volunteer|whale,0.013084513084513083,English,USA,PG,0.015999914195192522,0.955056179775281,0.004350364963503649,0.07894736842105263,0.0,6.5
Color,Janusz Kaminski,0.12083847102342786,0.22813688212927752,0.030869565217391304,0.011217391304347825,Bob Clendenin,0.001911538461538461,0.02206357471213382,Drama|Horror|Thriller,Philip Baker Hall,Lost Souls ,0.005479664561474681,0.005943032494065199,Ben Chaplin,0.04651162790697676,faith|mental patient|priest|scheme|teacher,0.03474903474903474,English,USA,R,0.011199913776632483,0.8202247191011237,0.0025328467153284684,0.07894736842105263,0.0010609137055837548,4.8
Color,Maria Maggenti,0.025893958076448814,0.21673003802281365,0.00017391304347826042,0.00043478260869565105,Laurel Holloman,0.00138461538461538,0.002600088387241975,Comedy|Drama|Romance,Nicole Ari Parker,The Incredibly True Adventure of Two Girls in Love ,0.002004158673997544,0.002159905438286293,Stephanie Berry,0.0,caught having sex|class|friend|lesbian|lesbian sex,0.006649506649506642,English,USA,R,9.991280871239627e-05,0.7640449438202248,0.0019927007299270078,0.04520917678812415,0.002147208121827414,6.5
Color,Paul Weitz,0.19112207151664612,0.27376425855513303,0.0034782608695652154,0.03630434782608695,Salma Hayek,0.05384615384615384,0.018195745637325518,Action|Adventure|Fantasy|Thriller,Josh Hutcherson,Cirque du Freak: The Vampire's Assistant ,0.02138167021178211,0.06750692256278047,Patrick Fugit,0.06976744186046513,antidote|based on young adult novel|flyer|spider|vampire,0.0326040326040326,English,USA,PG-13,0.015999914195192522,0.9213483146067416,0.0291970802919708,0.07894736842105263,0.0,5.9
Color,George Lucas,0.44019728729963015,0.3916349809885931,0.0,0.17391304347826086,Christopher Lee,0.07692307692307691,0.5000125580915282,Action|Adventure|Fantasy|Sci-Fi,Natalie Portman,Star Wars: Episode III - Revenge of the Sith ,0.31022992037660757,0.14500999285519084,Hayden Christensen,0.09302325581395351,elongated cry of no|friends become enemies|kicked in the butt|robotic midwife|vision,0.7037752037752036,English,USA,PG-13,0.04519991674143274,0.8764044943820226,0.1167883211678832,0.07894736842105263,0.050761421319796954,7.6
Color,James Gunn,0.3070283600493218,0.22053231939163495,0.02482608695652174,0.004434782608695648,Gregg Henry,0.0019192307692307668,0.010222892679625402,Comedy|Horror|Sci-Fi,Dustin Milligan,Slither ,0.03684811890108382,0.003687643431220508,Tania Saulnier,0.0,alien|b movie|sex|slug|small town,0.07443157443157442,English,Canada,R,0.0061999133406324455,0.8876404494382023,0.0021751824817518237,0.04520917678812415,0.0,6.5
 Black and White,Stephen Norrington,0.2466091245376079,0.2775665399239543,0.001956521739130433,0.0367391304347826,Max Ryan,0.003846153846153843,0.08739242757928892,Action|Adventure|Fantasy|Sci-Fi,Jason Flemyng,The League of Extraordinary Gentlemen ,0.08435425697264046,0.015521027798904897,Tony Curran,0.06976744186046513,box office flop|captain nemo|dorian gray|invisible man|steampunk,0.1675246675246675,English,USA,PG-13,0.031199915520632636,0.853932584269663,0.006364963503649634,0.07894736842105263,0.0,5.8
Color,Josef Rusnak,0.1344019728729963,0.2395437262357414,0.0003913043478260894,0.01578260869565217,Craig Bierko,0.0023038461538461494,0.02038096270115325,Mystery|Sci-Fi|Thriller,Gretchen Mol,The Thirteenth Floor ,0.030931704071860928,0.007865875140344467,Brad William Henke,0.0,amnesia|barricade|letter|time|virtual reality,0.06370656370656369,English,Germany,R,0.006399913358072447,0.8089887640449439,0.002773722627737226,0.07894736842105263,0.0,7.0
Color,Norman Jewison,0.07891491985203451,0.5475285171102661,0.01208695652173913,0.0022173913043478204,Paul Michael Glaser,0.0015461538461538395,0.06574551510420333,Drama|Family|Musical|Romance,Topol,Fiddler on the Roof ,0.017711655325280504,0.0030752312185356734,Rosalind Harris,0.0,immigration|jewish|pogrom|tradition|tradition versus modernity,0.03110253110253109,English,USA,G,0.003599913113912426,0.49438202247191015,0.0025036496350364958,0.07894736842105263,0.0,8.0
Color,Werner Herzog,0.24167694204685575,0.3155893536121673,0.0,0.012782608695652169,Toby Huss,0.08846153846153845,0.007211271537043151,Adventure|Biography|Drama|War,Christian Bale,Rescue Dawn ,0.05040945337601393,0.07990991613903731,François Chau,0.0,bombing|guard|jungle|laos|prisoner,0.04290004290004289,English,USA,PG-13,0.003999913148792429,0.8876404494382023,0.0024963503649635035,0.04520917678812415,0.0,7.3
Color,Karim Aïnouz,0.08384710234278667,0.26235741444866917,0.0008260869565217405,0.0003913043478260825,Clemens Schick,0.0022499999999999985,2.6429782704395777e-05,Drama,Wagner Moura,Futuro Beach ,0.000945098940045283,0.0020710068912836582,Jesuíta Barbosa,0.04651162790697676,gay|male frontal nudity|male nudity|male rear nudity|nudity,0.001072501072501078,Portuguese,Brazil,Unrated,0.0015999129395124108,0.9775280898876405,0.00021167883211678853,0.07894736842105263,0.0014111675126903533,6.1
Color,Oliver Stone,0.08631319358816274,0.4106463878326996,0.0,0.024347826086956518,Tom Berenger,0.03846153846153846,0.09204603907727528,Biography|Drama|War,Tom Cruise,Born on the Fourth of July ,0.04575615373370763,0.03983313413473727,Stephen Baldwin,0.0,desert|drunkenness|religious mother|strict mother|vietnam war,0.03603603603603603,English,USA,R,0.00559991328831244,0.6966292134831461,0.0062335766423357655,0.07894736842105263,0.02030456852791878,7.2
Color,Robert Redford,0.1159062885326757,0.5057034220532319,0.0,0.016521739130434778,Kristin Scott Thomas,0.07307692307692307,0.09910590083228635,Drama|Romance|Western,Scarlett Johansson,The Horse Whisperer ,0.019211641900579647,0.06809957954279805,Jessalyn Gilsig,0.0,grace|groom|horse|montana|western u.s.,0.05534105534105533,English,USA,PG-13,0.023999914892792584,0.7977528089887641,0.0072992700729927,0.04520917678812415,0.0,6.5
Color,Daniel Sackheim,0.11467324290998765,0.26235741444866917,0.0005217391304347813,0.0258695652173913,Bruce Dern,0.003699999999999995,0.02360438502178982,Crime|Drama|Mystery|Thriller,Chris Noth,The Glass House ,0.015100103519359906,0.013957071879414057,Trevor Morgan,0.02325581395348838,car|car accident|death|friend|glass,0.04182754182754182,English,USA,PG-13,0.01199991384639249,0.8314606741573034,0.006160583941605839,0.07894736842105263,0.004081218274111675,5.8
Color,Stephan Elliott,0.10604192355117138,0.27376425855513303,0.0004782608695652196,0.006913043478260869,Patrick Bergin,0.0018115384615384582,0.021641971026160056,Drama|Mystery|Thriller,Jason Priestley,Eye of the Beholder ,0.007855538285755193,0.0035197239535488603,Geneviève Bujold,0.02325581395348838,chicago illinois|false identity|femme fatale|new york city|spying,0.08794508794508793,English,Canada,R,0.005999913323192444,0.8089887640449439,0.00224817518248175,0.07894736842105263,0.0016598984771573622,4.9
Color,Lars von Trier,0.17016029593094945,0.3878326996197718,0.13043478260869568,0.010260869565217389,Jeremy Davies,0.011538461538461536,9.736021894432567e-05,Drama,Bryce Dallas Howard,Manderlay ,0.011033314140983227,0.013864880793633544,Jean-Marc Barr,0.02325581395348838,cotton|female frontal nudity|flogging|gangster|slavery,0.016302016302016296,English,Denmark,Not Rated,0.005679913295288441,0.8764044943820226,0.005613138686131386,0.07894736842105263,0.005076142131979697,7.4
Color,Clark Johnson,0.1750924784217016,0.30418250950570336,0.002999999999999999,0.043478260869565216,Josh Charles,0.03846153846153846,0.15337582124714821,Action|Adventure|Crime|Thriller,Jeremy Renner,S.W.A.T. ,0.07139136582906476,0.04769571673630386,LL Cool J,0.02325581395348838,hostage|police|prison|swat team|training,0.07185757185757184,English,USA,PG-13,0.03199991559039264,0.853932584269663,0.0072992700729927,0.07894736842105263,0.0,6.0
Color,William Malone,0.12577065351418004,0.2433460076045627,0.0016086956521739124,0.0258695652173913,Jeffrey Combs,0.007692307692307689,0.017367208767150775,Crime|Horror|Thriller,Natascha McElhone,Feardotcom ,0.010235588583634388,0.014032800271305192,Udo Kier,0.02325581395348838,bondage gear|bound and gagged|hung by one's wrists|tied to a chair|tied to a table,0.08215358215358214,English,UK,R,0.016799914264952528,0.8426966292134832,0.006467153284671532,0.07894736842105263,0.003106598984771572,3.3
Color,John Frankenheimer,0.15289765721331688,0.3307984790874524,0.012478260869565216,0.020652173913043474,James Frain,0.03461538461538461,0.03071721548011834,Action|Adventure|Crime|Drama|Family|Fantasy|Romance|Thriller,Charlize Theron,Reindeer Games ,0.01847179172024116,0.03568453527461419,Clarence Williams III,0.0,casino|christmas|christmas season|girlfriend|release from prison,0.04440154440154439,English,USA,R,0.013599913985912503,0.8202247191011237,0.0072992700729927,0.07894736842105263,0.004324873096446698,5.7
Color,Whit Stillman,0.08508014796547471,0.23193916349809882,0.0038695652173913013,0.00013043478260869185,Taylor Nichols,0.0003384615384615375,0.003863279470422379,Comedy|Drama|Romance,Chris Eigeman,Metropolitan ,0.004170010411601324,0.0005696092085724566,Ellia Thompson,0.02325581395348838,apartment|dancing|debutante|new york|upper class,0.010081510081510078,English,USA,PG-13,8.991280784039976e-05,0.7078651685393259,0.0005401459854014606,0.03238866396761133,0.004390862944162438,7.5
Color,Nicole Holofcener,0.01972872996300859,0.18631178707224333,0.005739130434782608,0.025391304347826084,Anne Heche,0.0029923076923076865,0.0016792708130774908,Comedy|Drama|Romance,Kevin Corrigan,Walking and Talking ,0.001476717093820759,0.007902093066901095,Vincent Pastore,0.04651162790697676,briefs|cancer|cat|cult film|friend,0.005791505791505794,English,UK,R,0.0003999128348723992,0.7752808988764046,0.005072992700729926,0.04520917678812415,0.0011522842639593855,6.8
Color,Andy Fickman,0.1689272503082614,0.25855513307984784,0.004304347826086956,0.018826086956521736,Gedde Watanabe,0.011538461538461536,0.10159656334455935,Comedy|Family,Bailee Madison,Parental Guidance ,0.012542847170222221,0.018899172585005116,Tom Everett Scott,0.11627906976744189,chores|father figure|helicopter parents|in laws|punishment,0.021879021879021875,English,USA,PG,0.009999913671992475,0.955056179775281,0.0032700729927007295,0.04520917678812415,0.0,6.1
Color,Fred Schepisi,0.07274969173859433,0.27376425855513303,0.0017391304347826111,0.03452173913043478,Ray Winstone,0.01923076923076923,0.003058813426227047,Drama,Bob Hoskins,Last Orders ,0.002900928690972332,0.023594332882255518,JJ Feild,0.11627906976744189,ashes|butcher|friend|friendship|memory,0.020163020163020157,English,UK,R,0.004799913218552434,0.8314606741573034,0.0072992700729927,0.07894736842105263,0.0015482233502538065,7.0
Color,Harold Becker,0.11837237977805178,0.1977186311787072,0.0007391304347826033,0.013173913043478258,Teri Polo,0.046153846153846156,0.05944327687701638,Crime|Mystery|Thriller,Steve Buscemi,Domestic Disturbance ,0.012606689080944977,0.044087094235752355,Matt O'Leary,0.02325581395348838,amateur detective|boat builder|boy|stepfather|witness,0.03968253968253967,English,USA,PG-13,0.02119991464863256,0.8314606741573034,0.0051678832116788306,0.07894736842105263,0.0018324873096446648,5.5
Color,Pat O'Connor,0.11344019728729962,0.31178707224334595,0.00030434782608695227,0.039260869565217384,Charlize Theron,0.06923076923076923,0.0331069227970334,Drama|Romance,Keanu Reeves,Sweet November ,0.04184807415208097,0.09707721332687994,Frank Langella,0.02325581395348838,advertising|cancer|dog|san francisco california|terminal illness,0.05770055770055769,English,USA,PG-13,0.015999914195192522,0.8314606741573034,0.0656934306569343,0.04520917678812415,0.04060913705583757,6.7
Color,Tom Shadyac,0.06535141800246608,0.2965779467680608,0.012739130434782607,0.03817391304347825,Philip Seymour Hoffman,0.18846153846153846,0.17753293454998959,Biography|Comedy|Drama|Romance,Robin Williams,Patch Adams ,0.047986444035405404,0.24490561937593217,Monica Potter,0.02325581395348838,doctor|hospital|mental institution|nurse|student,0.07936507936507935,English,USA,PG-13,0.019999914543992553,0.7977528089887641,0.1605839416058394,0.07894736842105263,0.0,6.7
Color,Mike Leigh,0.12453760789149197,0.44486692015209117,0.026434782608695653,0.0064782608695652145,Dexter Fletcher,0.003846153846153843,0.008154567575651993,Biography|Comedy|Drama|History|Music|Musical,Jim Broadbent,Topsy-Turvy ,0.005896725267971942,0.005564390534609522,Lesley Manville,0.02325581395348838,19th century|exhibition|gilbert and sullivan|gilbert and sullivan's princess ida|japanese,0.04225654225654225,English,UK,R,0.003999913148792429,0.8089887640449439,0.0032992700729927004,0.03238866396761133,0.003086294416243654,7.4
Color,Jean-Pierre Jeunet,0.14796547472256472,0.25855513307984784,0.0,0.009695652173913043,Julian Richings,0.0027538461538461484,0.00013057101604704857,Action|Adventure|Drama|Family,Callum Rennie,The Young and Prodigious T.S. Spivet ,0.006678341184297269,0.006068148967624466,Judy Davis,0.02325581395348838,3 dimensional|cartographer|punctuation in title|smithsonian|train,0.004933504933504931,English,France,PG,0.0131999139510325,0.9662921348314608,0.004729927007299271,0.07894736842105263,0.025380710659898477,7.1
Color,Richard Dutcher,0.012330456226880393,0.31178707224334595,0.0005652173913043429,0.0010869565217391276,Frank Gerrish,0.0036807692307692236,0.0010495371905076684,Crime|Drama|Mystery,Wilford Brimley,Brigham City ,0.0004946256447585506,0.00364484042710813,Rick Macy,0.0,fbi agent|mormon|prayer|sheriff|utah,0.012441012441012436,English,USA,PG-13,0.0003999128348723992,0.8314606741573034,0.0005912408759124084,0.04520917678812415,0.0005076142131979697,7.2
Color,John Putch,0.025893958076448814,0.28136882129277563,0.0026086956521739132,0.03039130434782608,Diedrich Bader,0.003165384615384615,0.004383479395029116,Drama|Mystery|Sci-Fi,Robert Picardo,Atlas Shrugged II: The Strike ,0.0032565341002317935,0.017325339049180648,Esai Morales,0.0,box office flop|critically bashed|government|industrialist|railroad,0.025096525096525095,English,USA,PG-13,0.003999913148792429,0.955056179775281,0.00554014598540146,0.07894736842105263,0.0,5.5
Color,Quentin Tarantino,0.7324290998766955,0.5703422053231938,0.6956521739130435,0.043478260869565216,Jennifer Jason Leigh,0.17692307692307693,0.07115795459175299,Crime|Drama|Mystery|Thriller|Western,Craig Stark,The Hateful Eight ,0.16269842453677322,0.16433719548131975,Zoë Bell,0.02325581395348838,blizzard|blood vomiting|bounty hunter|murder|shot in the crotch,0.21728871728871726,English,USA,R,0.017599914334712533,0.9887640449438203,0.0072992700729927,0.10661268556005396,0.5786802030456852,7.9
Color,Tom McCarthy,0.187422934648582,0.1977186311787072,0.013478260869565217,0.02552173913043478,Joe Lo Truglio,0.08461538461538462,0.0075465760653715686,Comedy|Drama,Peter Dinklage,The Station Agent ,0.03466914078931274,0.08040050441694077,Paula Garcés,0.0,abandoned|depot|dwarf|newfoundland new jersey|train,0.06027456027456026,English,USA,R,0.00019991281743239955,0.853932584269663,0.006080291970802919,0.04520917678812415,0.0,7.7
Color,M. Night Shyamalan,0.3958076448828607,0.2053231939163498,0.0,0.032652173913043474,Alan Ruck,0.0423076923076923,0.08481955003400139,Sci-Fi|Thriller,Zooey Deschanel,The Happening ,0.09724017983132607,0.04495632447311147,Kristen Connolly,0.0,bee|nature|park|school|teacher,0.27005577005577,English,USA,R,0.019199914474232544,0.9101123595505619,0.006905109489051094,0.04520917678812415,0.030456852791878174,5.0
Color,Walt Becker,0.1159062885326757,0.21673003802281365,0.0005217391304347813,0.025347826086956515,Curtis Armstrong,0.061538461538461535,0.027619999974096192,Comedy|Romance,Ryan Reynolds,Van Wilder: Party Liaison ,0.053086637052771,0.0636809925028892,Erik Estrada,0.0,college|love|party|reporter|tuition,0.05426855426855426,English,Germany,R,0.002399913009272416,0.8426966292134832,0.006394160583941605,0.04520917678812415,0.0,6.4
Color,Bobby Farrelly,0.07398273736128236,0.30418250950570336,0.004391304347826086,0.03230434782608695,Lin Shaye,0.049999999999999996,0.0327992959053291,Comedy|Sport,Bill Murray,Kingpin ,0.0377711416663932,0.0557657292808766,Richard Tyson,0.04651162790697676,amish|bowling|on the road|rubber hand|tournament,0.0386100386100386,English,USA,PG-13,0.01079991374175248,0.7752808988764046,0.006218978102189781,0.07894736842105263,0.015228426395939087,6.9
Color,Rob Zombie,0.28606658446362515,0.2433460076045627,0.0,0.031347826086956514,Dee Wallace,0.003846153846153843,0.0015297005965182325,Drama|Fantasy|Horror|Thriller,Sid Haig,The Lords of Salem ,0.012065524473229651,0.0169829150162816,Michael Berryman,0.02325581395348838,blood|flashback|radio dj|radio station|vinyl,0.034534534534534526,English,USA,R,0.000999912887192405,0.955056179775281,0.005291970802919708,0.07894736842105263,0.07614213197969544,5.1
Color,John Stockwell,0.10110974106041923,0.37262357414448666,0.0058260869565217414,0.022826086956521732,Jay Hernandez,0.015384615384615382,0.022260137345324386,Drama|Romance,Kirsten Dunst,Crazy/Beautiful ,0.012680077445607583,0.020459835965718084,Rolando Molina,0.04651162790697676,congressman|high school|latino|pacific palisades|school,0.035178035178035166,English,USA,PG-13,0.00559991328831244,0.8314606741573034,0.0072992700729927,0.04520917678812415,0.0,6.5
Color,Joe Johnston,0.17016029593094945,0.3764258555133079,0.017130434782608693,0.043478260869565216,Viggo Mortensen,0.09230769230769231,0.08847608943252017,Action|Adventure|Western,J.K. Simmons,Hidalgo ,0.040394626539738604,0.12157699437305121,Peter Mensah,0.02325581395348838,arab|cowboy|horse|race|sheik,0.07293007293007292,English,USA,PG-13,0.0399999162879927,0.8651685393258428,0.072992700729927,0.07894736842105263,0.0,6.7
Color,Rupert Sanders,0.5104808877928484,0.3612167300380228,0.01191304347826087,0.4782608695652174,Kristen Stewart,0.1,0.20395857132876005,Action|Adventure|Drama|Fantasy,Chris Hemsworth,Snow White and the Huntsman ,0.13627562999137835,0.2399635186703411,Sam Claflin,0.0,evil queen|fairy tale|magic|queen|snow white,0.1512226512226512,English,USA,PG-13,0.06799991872959292,0.955056179775281,0.1240875912408759,0.07894736842105263,0.2690355329949239,6.1
Color,Jerry Jameson,0.03699136868064118,0.31178707224334595,0.000217391304347829,0.010826086956521735,Jason Robards,0.002003846153846151,0.009204188920691636,Action|Adventure|Drama|Thriller,M. Emmet Walsh,Raise the Titanic ,0.0016580997186779328,0.006199850518739485,Anne Archer,0.0,military|mineral|ocean|ship|titanic,0.013942513942513939,English,UK,PG,0.014399914055672508,0.5955056179775282,0.0027153284671532843,0.07894736842105263,0.0016649746192893347,4.7
Color,Alex Gibney,0.10110974106041923,0.06083650190114068,0.006130434782608694,0.0009999999999999974,George W. Bush,0.0005423076923076892,0.00036094273246622954,Crime|Documentary|War,Alex Gibney,Taxi to the Dark Side ,0.006211161594615801,0.001030564637475015,Greg D'Agostino,0.0,afghanistan|detainee|guantanamo bay|taxi|torture,0.007507507507507505,English,USA,R,0.0003999128348723992,0.8988764044943821,0.0009124087591240882,0.04520917678812415,0.0,7.7
Color,Phyllida Lloyd,0.2909987669543773,0.26996197718631176,0.002521739130434783,0.03643478260869565,Meryl Streep,0.05384615384615384,0.1889585453920703,Comedy|Family|Musical|Romance,Colin Firth,Mamma Mia! ,0.08700399459432044,0.0856125933023176,Julie Walters,0.02325581395348838,bride|greece|island|mediterranean|wedding,0.12998712998712997,English,USA,PG-13,0.02079991461375256,0.9101123595505619,0.08029197080291971,0.07894736842105263,0.050761421319796954,6.3
Color,Richard Shepard,0.23304562268803947,0.22433460076045625,0.0020434782608695634,0.019217391304347825,Philip Baker Hall,0.011538461538461536,0.016528844225536597,Comedy|Crime|Drama|Thriller,Adam Scott,The Matador ,0.024080930063275087,0.013344659666729222,Hope Davis,0.0,bar|hitman|luck|mexico|mexico city,0.04912054912054911,English,USA,R,0.003999913148792429,0.8764044943820226,0.0036277372262773725,0.07894736842105263,0.004101522842639593,6.8
Color,Peter Hewitt,0.0505548705302096,0.21292775665399236,0.0005217391304347813,0.027652173913043473,George Carlin,0.06923076923076923,0.050015866745295935,Adventure|Comedy|Fantasy|Music|Sci-Fi,Keanu Reeves,Bill & Ted's Bogus Journey ,0.029549854864067436,0.06646977284774971,Alex Winter,0.04651162790697676,battle of the bands|bill and ted|heaven|hell|robot,0.024024024024024017,English,USA,PG,0.00799991349759246,0.7191011235955057,0.005613138686131386,0.04520917678812415,0.0,6.2
Color,Rob McKittrick,0.10974106041923551,0.21673003802281365,0.00026086956521739063,0.03495652173913043,Dane Cook,0.061538461538461535,0.021171369678847314,Comedy,Ryan Reynolds,Waiting... ,0.045532408719492365,0.06570919639006048,Vanessa Lengies,0.06976744186046513,cook|dishwasher|flashing|male frontal nudity|waiter,0.04954954954954954,English,USA,R,0.001199912904632408,0.8764044943820226,0.0072992700729927,0.04520917678812415,0.0,6.8
Color,Tony Gilroy,0.25770653514180025,0.33460076045627374,0.009086956521739131,0.03895652173913043,Tom Wilkinson,0.030769230769230767,0.05333262959105954,Comedy|Crime|Romance|Thriller,Julia Roberts,Duplicity ,0.024804670602590062,0.03497663943737097,Denis O'Hare,0.0,ceo|dubai|product|rivalry|spy,0.03839553839553839,English,USA,PG-13,0.023999914892792584,0.9213483146067416,0.0072992700729927,0.07894736842105263,0.0,6.2
Color,Frank Oz,0.2059186189889026,0.21292775665399236,0.0,0.02021739130434782,Matthew Broderick,0.0423076923076923,0.0782051497747844,Comedy|Sci-Fi|Thriller,Jon Lovitz,The Stepford Wives ,0.02958505741297064,0.04526582311823177,Roger Bart,0.02325581395348838,community|connecticut|fem bot|tv producer|writer,0.0862290862290862,English,USA,PG-13,0.035999915939192675,0.8651685393258428,0.0145985401459854,0.04520917678812415,0.0,5.2
Color,James Wong,0.25770653514180025,0.23193916349809882,0.0030434782608695643,0.02569565217391304,Brendan Fehr,0.003846153846153843,0.07008777587244466,Horror|Thriller,Daniel Roebuck,Final Destination ,0.10793698147092953,0.0110135422119934,Kerr Smith,0.02325581395348838,dead teenager|death|explosion|premonition|teenager,0.14350064350064345,English,USA,R,0.00919991360223247,0.8202247191011237,0.006182481751824818,0.04520917678812415,0.0,6.7
Color,Chris Columbus,0.07768187422934647,0.3307984790874524,0.0,0.03047826086956521,Liam Aiken,0.030769230769230767,0.11969754703411586,Comedy|Drama,Julia Roberts,Stepmom ,0.027641757382839645,0.032885877313420055,Herbert Russell,0.04651162790697676,attorney|cancer|custody|fashion photographer|photographer,0.05298155298155297,English,USA,PG-13,0.019999914543992553,0.7977528089887641,0.005970802919708029,0.07894736842105263,0.0,6.7
Color,Marc Lawrence,0.16152897657213316,0.2509505703422053,0.0013043478260869532,0.03160869565217391,Kim Shaw,0.0037038461538461513,0.03889507413741425,Comedy|Drama|Romance,Michael Kelly,Did You Hear About the Morgans? ,0.01752311285996843,0.010371497150307683,Kevin Brown,0.04651162790697676,fbi|murder|witness|witness protection|wyoming,0.02488202488202488,English,USA,PG-13,0.023199914823032575,0.9213483146067416,0.006824817518248174,0.07894736842105263,0.0,4.7
